Data curenta,Denumire Produs,Pret LEI,Site,Sursa,Chipset,Ventilatoare
30/10/2021,  EVGA GeForce RTX 3060 XC GAMING 12GB GDDR6 (12G-P5-3657-KR)  ,4923.93,ipon.ro,https://www.compari.ro/Jump.php?ProductAttributeId=795945759&ProductType=p&dat=B5nY%2F%2FGbopHdRLYLGwhg5xlRRGx9NicubhMpssWh5fwXYILbRGx3StTKhLINIgki8UVFyOgkCFsr5X7RxHw43uD1cvon6RoaedEt7vUm7eLMet2YiZHyp%2BLyLiW0givIN95NkKmjg6FqRlbZ2QPnpEMkPUFB%2FE%2FFQrf4erPd1a3%2FC7XA2zIUMuOo20IK02neMcVe7uXtht%2FzBGSWqbDePulBTN9TnlGOTEi3GjIhUzoa%2BkzrfrErnhRjSxxhvdASzQabc5He6iB9u5QSi%2B2N88fR%2FMHsbQMwzupN4sbvGrw%2BA9B7v3dtc30V0Jq1vlgTL%2B5PxCXIkwdz1Qu0mvJnPcU96BGzMcfvOJgAgpEIxVaOwfI5kI%2BgMSrI1VVVuRXRnN1AH%2B2n%2BcXl9%2BlXjEUTeMtevdegifgHhJ%2FACbAXuTQABwkEx0c%2BmJK2zD%2F8UYDC&pp=ed70b8a28254378549a4f189d56e6647&sc=2&ptp=1&ct=normal&cp=OfferOverlay&op=1&pt=product,RTX3060,2
30/10/2021,  ASUS GeForce RTX 3080 Ti OC 12GB GDDR6X 384bit (ROG-STRIX-RTX3080TI-O12G-GAMING)  ,11499,evomag.ro,https://www.compari.ro/Jump.php?ProductAttributeId=865566183&ProductType=p&dat=WS3kyVSnx3RdutoDNoqRu8z8B8odMJQZ%2Bu%2BS%2BsXJJsY8EEneT7%2BVaBjk6%2F8tUNZuZ01cZoC%2BGAQ9ZgEXVCy%2F4LKyWeOm0lA2VTyo4v4RAVzL7c0%2F6tab9E4%2BsiC7FVHzHFEwUJJAvMHyKlg0IyqY4VnPTjV%2BWOg63vnskw5fL20%2FkWVBjmTig5tWvmUi3%2BuMmoanIdJoJGdh%2BYfSZB94XSzVN1DZV2iUZVKkSGpIcX2oSnZ3BbDnhf2O0kw6JuzepQ4mAQOsDSFqSPTGczTuPt4CZIAWUlBLLvKnxnKVfJsSduaglA%2BVTM6zTuY%2FPQNuTsr4GPegTymyc5sPsLG5YWuCWIWj2%2FoMTUv22yBCvQ7Nx6Juwr0SGgy5DI%2FVdGYBVxbM%2FUF%2BTYynOFl3OF9WWYGtmITBlHA%2FvevgWAAxGqJjlKLXKzhTtxuMafnUORJ3&pp=8f415afc971398faefdc6b74ae8cb1e8&sc=2&ptp=1&ct=normal&cp=OfferOverlay&op=1&pt=product,RTX3080Ti,3
30/10/2021,  GIGABYTE GeForce GTX 1650 D6 OC 4GB GDDR5 128bit (GV-N1656OC-4GD)  ,2449.78,ipon.ro,https://www.compari.ro/Jump.php?ProductAttributeId=758263311&ProductType=p&dat=4VOYdGDkJReyDyLvJcbQjhYIInH5KiiVsAIlPAuk0AEHA918bMOJgSjjdOU1Q9qkd%2F6XcKhpcxpbw55T3Dg7aRUN5FOY3mzgtuKxc2lvdaLfSGu0vyTQnr%2Fc1SQO8WXMdDcJGTQ2CRlXXjSwOJ3yywuTZsaNrrlFQCZPWVmGf6wm8jRupkkyX4s8OHxZGLvWx%2Bzz1gk7DJa209Q1iWrEtuCS8DZA%2F%2F9gwnwSxxDDQy019ar9%2BhKBqrtlG8c2Sn9JWF%2B6cNYMqPozr3bmo5za%2FOI7ueIZprX3EMYzhNpxWfeWIWfzKlV6vEgs9abJA7NK7EwlwotFxc2NMwMr18gu5ngrOACxXzCHUoywvVkn6L95gSC3WD6vEkiKXO2lBE%2FNjxYJzVO4Py6UUkLvl3RTqxwrSDWE%2F6W2d380mV07Hi2uOCv1dYuzmfxMrvnN7H2c&pp=21f3602640cfa5224ec18bd0b41d9816&sc=1&ptp=1&ct=normal&cp=OfferOverlay&op=1&pt=product,GTX1650,1
30/10/2021,  GIGABYTE GeForce RTX 2060 D6 6GB GDDR6 192bit (GV-N2060D6-6GD 2.0)  ,3233.94,prostore.ro,https://www.compari.ro/Jump.php?ProductAttributeId=853941288&ProductType=p&dat=nttREa9QSgOFKDl2Ret%2BcZ4YbC%2FPTM0crAWV65WynJQrluPTYAs48%2F%2BdndNZaliG1KC8qzanWDWFPx5moWsEyrjytU1doIWK8GxLeuweA91xzqjk2Fx%2Bq8tYEItTNOPZ6wkCIUr2mV4ri3lpywFf%2F2FBOYb%2BxAuri0NdUbmzW6T45rV%2BdSZOCQICZGNTMpg36YkOHMSHLrJmSdL9q8fRRLmCG2Xqpiajzb5giGL9jViyHNeMTTnTEnuPn7R6akKf9bVCh69GHo%2BaHb1%2B82Wp%2FkI8JjtYn4pibpH4l6%2FuDeiYEZnO7ggwc33tb4Y8Lez58nsdd7UIBTE3EeNMdPmqeG1S4KS4iZeErOYpgwRMgGk11tfmBr5QgqAVdbWvEOJNdW6kqaw9Hj7u4MLfPzNY2ns3HtyFGxEl7y1UVPCcFFDZvAgrVqBkdoO6v6mvWj48&pp=321f86c29c04b9aea9d4742abf99bb39&sc=8&ptp=1&ct=normal&cp=OfferOverlay&op=4&pt=product,RTX2060,0
30/10/2021,  ASUS GeForce GTX 1050 Ti OC 4GB GDDR5 128bit (CERBERUS-GTX1050TI-O4G)  ,1349,baset.ro,https://www.compari.ro/Jump.php?ProductAttributeId=828371526&ProductType=p&dat=2VikjT%2BsqCk7mM%2BfL8RdJwIGD4yZSsVMKgGucMtqDpLI2JEL2vk6eCwk91UpMv9dL3bgm5vd6hUe7uJD6PiMwRTjiKVsToQ208wRoCQDHZ%2FARRzpfGuSrAa0BKozqSip3Aw41JDevPXNte84DNFj5kW3wLlsIVNMGyDQiqXtLXXdfna92W8i38ClcrOe6igb4%2B%2B5D5oYLIuzoCN6ijBZO4EQ1VOOUoZrBzOAf8FUmdxBXoKhiC9Pfq43%2FkqDYest9F9i0v7wfWDfShI7vPTmm2biC%2FXgvwi8p06AVHWltN7bwvCrrywtYK52jQCaASuZ%2FW7mvgcZWibcnTWeKjcpiEyn2UuuPC1qAgJEzyPDvU3lvpzlpIQp4s7bZjGIr2iqOpvDE8aXXH6iAB4i8KvwdCtleU4UzYc5IKEazwe9XOAsyRgTuoG3R5OYBuwRofON&pp=abe5046a47b5419b4a8f178b5a1cb09c&sc=7&ptp=1&ct=normal&cp=OfferOverlay&op=4&pt=product,GTX1050Ti,2
30/10/2021,  GIGABYTE GeForce RTX 3070 Ti GAMING OC 8GB GDDR6X 256bit (GV-N307TGAMING OC-8GD)  ,6719.99,pcgarage.ro,https://www.compari.ro/Jump.php?ProductAttributeId=826542846&ProductType=p&dat=cROIR%2F5643UaqPHIGChd8R0KcRReZycn%2FQSPB5X3FfkaBTFNI%2BFsbdpKquPG7TgnD8IK7J2Z7TSuoNllZ7PaD3p6mp8G7G0u0LdhOgmTIAkdp4xpJi6JyB9SMEHDIBK6XkErJJ9PcQ0duk6LfmqdMpFUS4wfO7sys9nAES9ggkvXJJ6qzjFURYNtsTamWbPNV4YMVEXy4EkVu4auFt2WZcnlhLEyVe%2FOqLSN5de7%2BhjXlVY1DjnxH8rii0%2BAOFDEdqGEjM3yWQAqWR7CgI8xWtQZvSoMKlYAt5Bq3HlJxV5sG6XBdJCwRkiLn8p%2FwegjM3aOtOuOty5gXVlGoUi1QpcB3ClZC%2Fwl9vSYzvF1W9eXoZuw63zctEOHKj86eGXnx2bCd1%2BVrIOFNBF0Ax%2F0B6d9KWXx1HRI3eel86Bves8ims%2BWxuHvzXlmVHsB4Mtv&pp=dcd5748913b78b0bd6bf3ca4895cf909&sc=4&ptp=2&ct=highlighted&cp=OfferOverlay&op=1&pt=product,RTX3070Ti,3
30/10/2021,  XFX Radeon RX 580 GTS XXX Edition 8GB GDDR5 256bit (RX-580P8DFD6)  ,3263.5,leumart.ro,https://www.compari.ro/Jump.php?ProductAttributeId=755852094&ProductType=p&dat=7BqaZkkKFuIWYITpSOQSbsspLCs8y6RW6%2BTYmXRoqYL7XnDLhCPY1fh6SxIGnhUCt1dJPB2z%2BX4E0DZaNNW7Eapob3GUkGE394vWoFTtC6pcijXEO2gtcMLd%2FnqfbK3zVRqgBNxpuaZp0RoU8GcaoF5X%2B5%2FYCKrrgYBvInS3rUOXK0GwQ1TntBreZZNA6jVOylUefMyKEi13w9g2qxm8xzG5%2B3jVZNPbC3dPhKkYXb19LI2bJ3z%2FT6gJakXplUBtFkvWnPsKLh%2FP2EH%2BdenVDLEpeecyKeEcVA5Rv62%2FDaVarWYPBS%2BPdOaQNO5qt2VtamMt97bvbrBWH7t2agKS6UUYkOSjtMM64yCaHICBbOvXPQwVpazn2tes4%2FopbZozXYy6VWB7yBrBdOjZ207uCkvsIvvEqehWCbgEYbWnXw1VMZbUOACv1wF0UEuIGsiB&pp=0e0966b4bcf878ce0c3b63112938209b&sc=3&ptp=1&ct=normal&cp=OfferOverlay&op=1&pt=product,RX580,2
30/10/2021,  ASUS RTX 3070 8GB GDDR6 (GC31R-052)  ,5024.81,ipon.ro,https://www.compari.ro/Jump.php?ProductAttributeId=834510096&ProductType=p&dat=qO7%2F6s4e8COWwG%2B5F%2F9el1EsQAIBIB8%2BwcAULw6%2Bl0PDLazq7pEaDwbNoqoOJtJHURyJHI%2BHqy5WXbJgij94gciOpq8IiXZPbBGg03WZ19nFZfQzhHOvwa5jSoHYG3wWEkYImtejROY7DMpWSg0ZRq8u27HAcNeo3mmRqFyhKE5YSgp4at4AI6CC3sIro6GoSZPY44cKpKFRmLzB2aaFhB%2FT8e9oVD9pcyTSC%2FuNIdtH9paTaGKUdtURJvj7%2Bwsw%2FSItgnvgyVg%2F7R8iguqOFm59gFul1jM%2BYNm4sjUIwP5nYUaMUU5MhltL5nNQZhicxXESbRpGdmoTRMq7aWARrU4v6Msm8L5v55RW8xuZwJ3a1tBFCYarmZL0SVNWxzD386%2BX5ogkr4S9jM1zGw6dEela56ffI828iG4y%2BYqapwBWlLmSQkdZ7P%2Fdrww6A%2FFv&pp=6407827d3ee1f975cdb9033e1c325786&sc=1&ptp=1&ct=normal&cp=OfferOverlay&op=1&pt=product,RTX3070,1
31/10/2021,  GIGABYTE GeForce RTX 3060 TI EAGLE OC 8GB GDDR6 256bit LHR (GV-N306TEAGLE OC-8GD 2.0)  ,4799,pcone.ro,https://www.compari.ro/Jump.php?ProductAttributeId=856192563&ProductType=p&dat=0ApcQ4f9yXwBYH%2FUVxoApQgMZWxxOWIfmztbChdiWQTUthCwh45kYXET6nnjmywZZmLSmFFVhGVTcxvEyIEw9skQKf8kIV1yiNtzeT0qxqomHpDpdo%2Bq7j4AKnMBsfb%2Fgt2iXnGsAK8qw%2BThlltzRrQc%2F1u4qQ9MbCppvApSuRV8nDvGO%2FsT2UjyJk5izGqd149zb2byEAMvtA2kJgxrBU%2Fa8qt4RdSmrDF2vo05Sk%2FrdjCwhmeQaH%2F%2FuJX1%2BhtbekXPmIrqVwAOQV%2BMLUqT6tGYtXrJcSPdrX8IHcXzqTljRmzZslMnF7aImuhSLBAEDNzSUScYwIgv%2B%2BOf9Fa%2Bp55tvrBkiq64S5rXM%2BYrKDmfNDfaBXpS1eOYFYmDsxweb6yroxMSjD%2BWTGRYWKK%2BGmJJg28Hc7%2FHAdnKBjxqmIwy5gNo82JZO4NwIx1vaKPy&pp=b306b4e8737ff33d4d4a907bf501064b&sc=4&ptp=2&ct=highlighted&cp=OfferOverlay&op=1&pt=product,RTX3060Ti,2
31/10/2021,  GIGABYTE GeForce RTX 3060 TI EAGLE OC 8GB GDDR6 256bit LHR (GV-N306TEAGLE OC-8GD 2.0)  ,4799,vexio.ro,https://www.compari.ro/Jump.php?ProductAttributeId=856192551&ProductType=p&dat=a5FsH2MraNBfEUFF9ClKdUGCxXnLc9uHi2iztX6ocEmG0wz14iFeZa%2BFFcJgJD3XPSXayeXIByhQQKz6CHdfK1Xr7ZPiSuewepg9GnKtaEnKxWk8q%2BL2mar0elY1XwzR27SZuhIWsekNhYHr4V0AJ4DJKwfjdMGpHKPzft3SQUMS4H1zFaLJgx%2FdYICU%2FmcKK8JeKSQMyCDNyLlw23KNorbi0cNkZ04uEQGm%2BDdLeebOyVd5jbBmzHpgxD6ca72U3gj17MpVFvtV1MqLPPxuPiI4LBRLojLtxknuJa3SGlH0NIoqMwSGvaxFS2ysQo8FgXRKNM2Selm4LjFAn%2Fju9GQq%2BdCpo%2Fy2%2Fi9jJETt%2BrGUzJ1H65awPaNfZ74odHg0B1Hlv2iEO3QSm3UYjyFcYr%2BegS91EBmWqCU9s6Tg6Eh8V1e5GLKyharhyQsViB6o&pp=6e1ee52849879981b6b7cd5c19bebe03&sc=4&ptp=2&ct=highlighted&cp=OfferOverlay&op=2&pt=product,RTX3060Ti,2
31/10/2021,  GIGABYTE GeForce RTX 3060 12GB OC GDDR6 192bit LHR (GV-N3060GAMING OC-12GD 2.0)  ,4230,leumart.ro,https://www.compari.ro/Jump.php?ProductAttributeId=843138993&ProductType=p&dat=C5zbYwxtSxaM7gwIt0J56dE%2Fre5%2Fba9cbfWVf8ahPRSwHwqwdowZLuAZmq%2FjQAz2dIoy47tdivIbIgD1udsMu29CtEEZ4hfM9iCEWJIVqnhaHewa%2BrboqPye3iHJ8tuiOyVyW4F5saJkCW3nzdt2HCwfOtoKvzj6CuU6z39XwuwcZbDORNWmtz82jzBfNFNscOzfBzHoe3Q6sgIQ%2Bu9NeA3tVj28F6jXXnNxcfqGDl%2BdkCzFMWOdqGNNnpi%2FBABb7aM1XSClIn8HjR7HcYD0WtU1WHtpk1JXgaBMcwrGG%2FwJ4u0m5TmOoFVGwVWarxx6TTKvEEEfELnK8165tC7c0xUeZxjUPrmC2cjfy0RCdX46XMDtzfEq359gHQqbWXRZjYzzbASlbuGvzOAGp7ooQazcO%2B28BMWs9Yj4FnIX3rGe%2Bf9IMoc%2F6g4wfaQyc90h&pp=0662217941b46066dbe180e27c09333e&sc=3&ptp=1&ct=normal&cp=OfferOverlay&op=1&pt=product,RTX3060,3
31/10/2021,  GIGABYTE GeForce GTX 1660 OC 6GB GDDR5 (GV-N1660OC-6GD)  ,2689.99,forit.ro,https://www.compari.ro/Jump.php?ProductAttributeId=571231743&ProductType=p&dat=cnt%2FEWUMmSgR3wZ0O0cTB5gzut%2FQyGAbz%2BKGMZEStB84lSwXGm60xF3ZFqa1d9KD6Wy3h77YfVknVLd5kmG%2FDYELjVfu4ZhzSQ%2Bd1jnzhVmk0dXTGgTGjqFeIWuE44F5pw28%2FutbVdiQJUM9JcVUbjFkrHo90twOC3UQ%2BbRUiOo4s3zKm2xznut64AdOnKEj%2BbpkmJf5ZcBUInhs%2BcPLsIwqHvGCMyX9uxTkehu8uig4Nlsh4Qt7huxf%2FzQDEScCuy%2F1S28N%2B9OtynzVx7o%2BvF2pvX%2BHVyTiMeRgDI%2FzbvDhhMj8xm5RQdw4FKQGg0bdzJ2W7qBj2GzDlyyfAG%2FXs9Hqn63S0FqGoFyQxsArgms2sJGXXRXV4%2FPigOVYd6eHS7K8Jya67CFBPlAiqb7qznCijCExh6qyA%2B%2BtTN9KHjc4fhIIiHrrej05ZQMI8LS7&pp=9b43c3a81e075d4f41e0ed761e034780&sc=4&ptp=2&ct=highlighted&cp=OfferOverlay&op=1&pt=product,GTX1660,2
31/10/2021,  ZOTAC GeForce GAMING Twin Edge GeForce RTX 3060 Ti OC 8GB GDDR6 256bit (ZT-A30610H-10MLHR)  ,4299,baset.ro,https://www.compari.ro/Jump.php?ProductAttributeId=876524898&ProductType=p&dat=e04UVvCrMZ5Ynvu5v6YoaP3nm0BMbfywDn4C3v5dxw92XB1HM0zxIcLSW%2FPyw1KquNiDhkW%2FNCNYO5XDq52k7ACvVUBIUlwkd5QQXzhOO0GSsNOMgHCkFOVQAs%2FiwJt2h1Y2PxANHj2wVxo5rnrf2FwQ2tbY6JJasQbjeUNwCUjDp%2BtTdPUUSOjsqHqqj0a8%2FLuFCW%2BFXtL1ORIn5i%2FoK0TTGIwJhF2kk%2BG3rfV5RFIGfXMM4MJAyEwwtwF9V1sJU4%2FgjDz5pFmF1OT3hRawdGqa15UOax4ey7eELn8%2BRzdZSGjjtDR%2BXtgpEduqR2ZNjllzY4s%2BiAPnd9HUAK4olS03zsrCHnRRPws2XCt9bEQ3pZz1DjcOazEz1snaDFIP46VsERoC5Ot7U1Hk9Ksb24f5Wz4r4emqMGOnkXmpddrjn%2B2lYcXcfoeI0jmQcIec&pp=1493da31dc83682d0e85f03a0a1e207e&sc=1&ptp=1&ct=normal&cp=OfferOverlay&op=1&pt=product,RTX3060Ti,2
31/10/2021,  ASRock Radeon RX 6600 XT 8GB GDDR6 (RX6600XT CLD 8GO)  ,4518.86,ipon.ro,https://www.compari.ro/Jump.php?ProductAttributeId=847588884&ProductType=p&dat=WzWi%2FHUQ2xZ4qryOD7vkXSKzfrqI5iOZC499Seg8xQLwfc7oJgvAC3wpjMIKlKCRUuiMTRpyNDHx%2BYx4kqkX0DdZrzHsUB9hV5y1QaU8uWqwLf9i%2FFjxOP7h2bGOx%2FRcU0PUebbriiCRpyApbu4u4V2dgaDDRl0ffDyoTEKV9G6uy1COh%2B0W4LD%2BCzzx4OHvDcHOLzXCeGE%2B7abCBmr0HuRmT9hhAm5l47LhOYmMgLrt9LB%2B7RT%2BxibVjJNYPfN8ozSVymw6dSUP86EvwGxkIBuAD162H8uvdV59nv9yD4Gc%2FBEdsb%2B%2BSvAj6MZlPPg81ZSzZXA9G%2B2%2FEW288gvYl89KMCU6%2BGNr1Sidcvbm0YkQD%2Fiu66RFoGFNDeA8mZintVFhKBnGKRyKzsCVw9bUHO93DXh%2BhxyTKx1lBl4fqWzSgH2Ny7us9cKeBfQjSNXq&pp=c8b6cf5a9f1237747ad3d2189972298f&sc=1&ptp=1&ct=normal&cp=OfferOverlay&op=1&pt=product,RX6600XT,2
31/10/2021,  GIGABYTE GeForce GTX 1660 SUPER OC 6GB GDDR6 (GV-N166SOC-6GD)  ,3100,roua.ro,https://www.compari.ro/Jump.php?ProductAttributeId=806549829&ProductType=p&dat=nY8sBnVRvjiyFhK2kqokejC8l%2B7%2BvO2XdX3jR4xIpKxpfjf%2FpV%2F0wR8PmXHz%2B4IaVTFOBr1BMdGNpgKBVS8WVEX5zUBDFR3iJ5XygKpwx2oFvcU361bWt3SkwD6MYbcKLGQpGuisIRdyu1PxxvJIOem9n2BWfQMXYnKP%2FK%2FBYSIx6VSlNm3%2BL5SJZFLxzN%2Bs334Kvzsu%2FFHVuFCO%2BMFL6A7UakhA522Ji6DoHv1WJga20JnsPOr5zfZugqvoCvItHHb76712idpK1vB%2F1%2Bhs33Mo5kL8hfR9lb0gZzj1EjpDEy9Od%2Ba65%2FLGTHN4MC4j1UFFSKhJhT7BJplti7Tju3yvSGUFS7GLXYW9AUPAcDUD0Sys2wPFOdIMOY5pxBOT2PL%2BPgS8b%2BXEhc0qSoOtgVA74xdv6vqBVOe2lwL1vXauZ8DjJctlbwWO2mdlZZ%2BA&pp=28dba6ecbe47c08ae1bba563d1d1dd6f&sc=2&ptp=1&ct=normal&cp=OfferOverlay&op=1&pt=product,GTX1660Super,2
31/10/2021,  MSI GeForce RTX 3080 Ti 12GB GDDR6X 384bit (RTX 3080 Ti SUPRIM X 12G)  ,10599,proline.ro,https://www.compari.ro/Jump.php?ProductAttributeId=825453759&ProductType=p&dat=%2By8nBAj0rMtF7pKbPJivSCqu3j1F4WJwIjRMvlZpnouO%2FiH5V%2BnIOag6kftEol9N%2FSj%2FdP9X2VZxd5j6Koa66gdOLYhIqZSeSPxPfbEEklwUdj2tIulnxl8RWWwXweml6Asjp2tCTbmpUEipamKNab4NSrhG2yUIsH4QaI2hz%2Fh%2FBxP%2FPy8kUjEhbr2QMjqLy3bkjLOQztx0HqzaA%2FI8JirY9TrqJVeGFBNI1X2LZ%2FSw96UVo0fQVAPhcnURWdNF19iwvT%2F5UVLlSAJIQzP6hAYxtXxhsI0rgcTpKW6mCsKSiaEMiQ9cDoni6SE1A7T2RYpxeqAmHTWo0%2FlkS3oH4OnAkjejzbraT%2Bp3C63kQ0%2F6lA4vHtQVnpRmwRM9XfHZSSxrW0lfXXUsYunCJ1y5MBgsjgg%2FXGqUYUD%2FKq6jHXKXirZ%2BuVfBFnJ%2F0Jwqixx0&pp=e64d92ca9757d1ad2d7491271f83cc3e&sc=5&ptp=2&ct=highlighted&cp=OfferOverlay&op=3&pt=product,RTX3080Ti,3
31/10/2021,  ASUS GeForce RTX 3060 Ti 8GB OC GDDR6 256bit LHR (TUF-RTX3060TI-O8G-V2-GAMING)  ,4699,baset.ro,https://www.compari.ro/Jump.php?ProductAttributeId=859248366&ProductType=p&dat=ML%2FNqejMW0hetKH7spwoEQP%2BeOzOWzBiWSXVpW%2BbUnFnCPOXI18Kz%2BifLi9eWH1Kx4TpyR6htmjqKaPz4rsXYNhd4Q6HmSZoANax7uff8A2pzyRef%2Fv9JW5YtlBnHEbX8lM8N5BOphvIvtrVMlsvwMtdwW8NN1ukLqC8OIe0J4i7KMyrphpTBQGYzEe1I1GpWwHeIgee1aAxwF%2F4W%2FUKPAHtqeZYfPjcgfgTykIoT5EqXfJFNm2fWjyngl%2Bb7Fy6VsM%2FcT4v29yr6mImpWX0MJpH92HBxvgA1MogXwsSkvYeyfBUVIIyxiMokpBel2MpTLPt0VuDg69OUdBXgdhNQ3yIDCWp0ZU97OGd%2F0M60tbvgv6yLB5pu2GYqlBgP%2FrIzKc3DPBMW3z%2FfMllJB%2FvSJ65JCrM%2BCDD0KUoMlTx6Uhn4g%2BH0H%2BjzwGrJBZcWf6H&pp=e2c11ff087db0583cace0b04d9555ff7&sc=4&ptp=1&ct=normal&cp=OfferOverlay&op=4&pt=product,RTX3060Ti,3
31/10/2021,  PNY Quadro RTX A4000 16GB GDDR6 256bit (VCNRTX-A4000-PB)  ,7137.32,ipon.ro,https://www.compari.ro/Jump.php?ProductAttributeId=828501150&ProductType=p&dat=J%2FDMPdUv6bNS8jhT0OJgTOe1uyOn7je%2BuJ98xZQMN5dNfVeaP8iq%2B9MXN6fNQHbNEQbVmFFcE9e9vI8RRqodc8G9amlHXFdjuavCMjpVusM2x4hSX%2FNQOusQj%2Fojatf6b%2Fy1i%2FaQzBUhbBMtCN0loNh0tW23BNrIc9vJkv1cDAlIGpupzbIoDdRo3BadnEIJ26znUFKLrd%2BNryb13GcFoaxp5BQCvSK6lf%2FPC26loqE5Ls0EasAaKcieuLisbErNMAiOJAjIHptyjDiEjgRAlG6rHDTyjTqlCL%2BUv%2BRjM4vopB93fL9TqXzNIDb2KWAS6y%2Bnt62Jnm2JJoiEEHHd2h%2Bt%2FUUn5ANSPt1rgGwfrPtnX6sOlDq9%2BlYfS%2FWmN5FOhxPvEo6ToVd9OE1TwLD1jEi9ZtahiQqs53joohTKpB9yPwUbf0zLdYQJH4vd2amQ&pp=5da3dc1a32f8415625cad34c4738887f&sc=1&ptp=1&ct=normal&cp=OfferOverlay&op=1&pt=product,NaN,1
31/10/2021,  GIGABYTE GeForce RTX 3070 8G OC GDDR6 256bit LHR (GV-N3070GAMING OC-8GD 2.0)  ,5975.5,leumart.ro,https://www.compari.ro/Jump.php?ProductAttributeId=869820198&ProductType=p&dat=kPEH4tfAlRW1TG9m%2Bire0utp3Wq13nj5jfNfcFc5UbvM50eeVsbhfY91s%2FQevi84cIp5MJAzb51a8H24muppwgnSMOWOWK5ut9G2mOoVvrWr3ToAlcEJzkw6iEjwOENeJTsNbvtso5VPR1XccqM8BQjgdDbwzTlE133%2FjHzaWYbzSUALlJ3VssDUgLb9X0Jp%2BugLoGiF1%2FjPuifMfrNDMjLvB8jcKSxwAdCOoyQPpLy%2FqsFlGOWeA0PvhpBwK%2BS06O6bnXjciNZcduUm%2Fi3C%2FDhIa9RoNQ32SdYLXix5kKgdg%2BPWtxgJvkFciUCrl%2FSp0JKfWtS6%2FZCHkFpVNIs98DOElmB4GO1nNGO1qNljE2jyf0WLC8begdW7BSMT5%2BUQmmibLF792k20iuxZwGD7ZtwJ5w%2FlPEMKA7xh8tlkhgAAICa11nVo6FzxQIPXOIuu&pp=3b240de68cb5f12339d78e9d6c318056&sc=7&ptp=2&ct=highlighted&cp=OfferOverlay&op=3&pt=product,RTX3070,3
31/10/2021,  GIGABYTE GeForce GTX 1050 Ti OC 4GB GDDR5 128bit (GV-N105TOC-4GD)  ,1893,melarox.ro,https://www.compari.ro/Jump.php?ProductAttributeId=577728882&ProductType=p&dat=PuxpXfJyNychd5ujNFXoML0OeWMis99%2B37ATK3huG3yicNPmTXFdlFsi9SCi4YPBK0WvtbnUPufCD8LdV5rs5cnhHRMSXMTjY61%2BX001Se00LzS%2FHUcWpfC8WTqs8H9ZfsaTyZA8B%2BHIgWj1Q%2F%2FPfNFjJ9TP5e9zaxOj2GN38m7CevLFgZoBqR68smyt4fe3YSfx5ecXR9XKPeiMPdCb3JbkUfLQYph3MqVa6KdO5f7%2FIFuT1C%2BLWezkli8XhIrTFRTWLMLjJCJ3fXUGqjcAjESkSK4cCULRnhEhFwqmU6olefdrdn1JS46VdaPb1YvtaCGZdIkL9igThF0eZ2Ba8ObdJSrfF26fucJ8M7JKavjtMXOIKzVPIy77bBQXJCvL1wxpyeQx%2F3EFwWlrZGjXlzP5NZ6ny1lyDLWnUhEmDmWlEmqQr%2FXTaVGKDEvWEsRd&pp=5972c431fe35ebf727003a23370fdb69&sc=2&ptp=1&ct=normal&cp=OfferOverlay&op=1&pt=product,GTX1050Ti,2
31/10/2021,  ASUS GeForce RTX 2060 DUAL OC EVO 6GB GDDR6 192bit (DUAL-RTX2060-O6G-EVO)  ,3299.99,forit.ro,https://www.compari.ro/Jump.php?ProductAttributeId=665901108&ProductType=p&dat=U%2FJDYveWYF7MYsI4geGRkAYehlMVWJihY03SDOkzzp9L0yfE%2F28hOVHCVqlKNI9f9SXwP1BHfoP9nKDx2J0xZjBLQWwZo%2F5zZKhv%2BkBl%2FXYHOwKFc%2FB3FXXvLNEbM%2FHzS7dqwns5JSPdJP8eIjpCwxGrracZ7uNd7uO3VdI%2FXuxWc%2BHKxbT38UlfHLljYYyIUr8D1TPGl85e5crTgXGtkMpG2HapK0GYHTKHY5iO4w93vYQLAiWyvd1djpFOCfE0f2hSNvCFrjruAXduqBwVzh7%2FCyRBRauPRdh8pYFLTEvBXK7f4YXDg%2Bzx1sDPp%2BKkLK8CaOwxzuFVqVQNO67GKCQw4Ra1aAvcK8DsH6yv68VMx%2Ba60PLmvzLD1DOLHxvzY7T%2B1zbfn8SbBQXGad2HfQe5yD8DGxLswbRqNBGuY%2FKtoLdvDAH348Cr9hd7hKll&pp=4d4f622c28420d01dc251dc9ce14af93&sc=2&ptp=1&ct=normal&cp=OfferOverlay&op=1&pt=product,RTX2060,2
